sample_id,numeric_recompute,physical_properties,overall
D01-S001-06209,True,True,pass
D01-S001-06210,True,True,pass
D01-S001-06211,True,True,pass
D01-S001-06212,True,True,pass
D01-S001-06213,True,True,pass
D01-S001-06214,True,True,pass
D01-S001-06215,True,True,pass
D01-S001-06216,True,True,pass
D01-S001-06217,True,True,pass
D01-S001-06218,True,True,pass
D01-S001-06219,True,True,pass
D01-S001-06220,True,True,pass
D01-S001-06221,True,True,pass
D01-S001-06222,True,True,pass
D01-S001-06223,True,True,pass
D01-S001-06224,True,True,pass
D01-S001-06225,True,True,pass
D01-S001-06226,True,True,pass
D01-S001-06227,True,True,pass
D01-S001-06228,True,True,pass
D01-S001-06229,True,True,pass
D01-S001-06230,True,True,pass
D01-S001-06231,True,True,pass
D01-S001-06232,True,True,pass
D01-S001-06233,True,True,pass
D01-S001-06234,True,True,pass
D01-S001-06235,True,True,pass
D01-S001-06236,True,True,pass
D01-S001-06237,True,True,pass
D01-S001-06238,True,True,pass
D01-S001-06239,True,True,pass
D01-S001-06240,True,True,pass
D01-S001-06241,True,True,pass
D01-S001-06242,True,True,pass
D01-S001-06243,True,True,pass
D01-S001-06244,True,True,pass
D01-S001-06245,True,True,pass
D01-S001-06246,True,True,pass
D01-S001-06247,True,True,pass
D01-S001-06248,True,True,pass
D01-S001-06249,True,True,pass
D01-S001-06250,True,True,pass
D01-S001-06251,True,True,pass
D01-S001-06252,True,True,pass
D01-S001-06253,True,True,pass
D01-S001-06254,True,True,pass
D01-S001-06255,True,True,pass
D01-S001-06256,True,True,pass
D01-S001-06257,True,True,pass
D01-S001-06258,True,True,pass
D01-S001-06259,True,True,pass
D01-S001-06260,True,True,pass
D01-S001-06261,True,True,pass
D01-S001-06262,True,True,pass
D01-S001-06263,True,True,pass
D01-S001-06264,True,True,pass
D01-S001-06265,True,True,pass
D01-S001-06266,True,True,pass
D01-S001-06267,True,True,pass
D01-S001-06268,True,True,pass
D01-S001-06269,True,True,pass
D01-S001-06270,True,True,pass
D01-S001-06271,True,True,pass
D01-S001-06272,True,True,pass
D01-S001-06273,True,True,pass
D01-S001-06274,True,True,pass
D01-S001-06275,True,True,pass
D01-S001-06276,True,True,pass
D01-S001-06277,True,True,pass
D01-S001-06278,True,True,pass
D01-S001-06279,True,True,pass
D01-S001-06280,True,True,pass
D01-S001-06281,True,True,pass
D01-S001-06282,True,True,pass
D01-S001-06283,True,True,pass
D01-S001-06284,True,True,pass
D01-S001-06285,True,True,pass
D01-S001-06286,True,True,pass
D01-S001-06287,True,True,pass
D01-S001-06288,True,True,pass
D01-S001-06289,True,True,pass
D01-S001-06290,True,True,pass
D01-S001-06291,True,True,pass
D01-S001-06292,True,True,pass
D01-S001-06293,True,True,pass
D01-S001-06294,True,True,pass
D01-S001-06295,True,True,pass
D01-S001-06296,True,True,pass
D01-S001-06297,True,True,pass
D01-S001-06298,True,True,pass
D01-S001-06299,True,True,pass
D01-S001-06300,True,True,pass
D01-S001-06301,True,True,pass
D01-S001-06302,True,True,pass
D01-S001-06303,True,True,pass
D01-S001-06304,True,True,pass
D01-S001-06305,True,True,pass
D01-S001-06306,True,True,pass
D01-S001-06307,True,True,pass
D01-S001-06308,True,True,pass
D01-S001-06309,True,True,pass
D01-S001-06310,True,True,pass
D01-S001-06311,True,True,pass
D01-S001-06312,True,True,pass
D01-S001-06313,True,True,pass
D01-S001-06314,True,True,pass
D01-S001-06315,True,True,pass
D01-S001-06316,True,True,pass
D01-S001-06317,True,True,pass
D01-S001-06318,True,True,pass
D01-S001-06319,True,True,pass
D01-S001-06320,True,True,pass
D01-S001-06321,True,True,pass
D01-S001-06322,True,True,pass
D01-S001-06323,True,True,pass
D01-S001-06324,True,True,pass
D01-S001-06325,True,True,pass
D01-S001-06326,True,True,pass
D01-S001-06327,True,True,pass
D01-S001-06328,True,True,pass
D01-S001-06329,True,True,pass
D01-S001-06330,True,True,pass
D01-S001-06331,True,True,pass
D01-S001-06332,True,True,pass
D01-S001-06333,True,True,pass
D01-S001-06334,True,True,pass
D01-S001-06335,True,True,pass
D01-S001-06336,True,True,pass
D01-S001-06337,True,True,pass
D01-S001-06338,True,True,pass
D01-S001-06339,True,True,pass
D01-S001-06340,True,True,pass
D01-S001-06341,True,True,pass
D01-S001-06342,True,True,pass
D01-S001-06343,True,True,pass
D01-S001-06344,True,True,pass
D01-S001-06345,True,True,pass
D01-S001-06346,True,True,pass
D01-S001-06347,True,True,pass
D01-S001-06348,True,True,pass
D01-S001-06349,True,True,pass
D01-S001-06350,True,True,pass
D01-S001-06351,True,True,pass
D01-S001-06352,True,True,pass
D01-S001-06353,True,True,pass
D01-S001-06354,True,True,pass
D01-S001-06355,True,True,pass
D01-S001-06356,True,True,pass
D01-S001-06357,True,True,pass
D01-S001-06358,True,True,pass
D01-S001-06359,True,True,pass
D01-S001-06360,True,True,pass
D01-S001-06361,True,True,pass
D01-S001-06362,True,True,pass
D01-S001-06363,True,True,pass
D01-S001-06364,True,True,pass
D01-S001-06365,True,True,pass
D01-S001-06366,True,True,pass
D01-S001-06367,True,True,pass
D01-S001-06368,True,True,pass
D01-S001-06369,True,True,pass
D01-S001-06370,True,True,pass
D01-S001-06371,True,True,pass
D01-S001-06372,True,True,pass
D01-S001-06373,True,True,pass
D01-S001-06374,True,True,pass
D01-S001-06375,True,True,pass
D01-S001-06376,True,True,pass
D01-S001-06377,True,True,pass
D01-S001-06378,True,True,pass
D01-S001-06379,True,True,pass
D01-S001-06380,True,True,pass
D01-S001-06381,True,True,pass
D01-S001-06382,True,True,pass
D01-S001-06383,True,True,pass
D01-S001-06384,True,True,pass
D01-S001-06385,True,True,pass
D01-S001-06386,True,True,pass
D01-S001-06387,True,True,pass
D01-S001-06388,True,True,pass
D01-S001-06389,True,True,pass
D01-S001-06390,True,True,pass
D01-S001-06391,True,True,pass
D01-S001-06392,True,True,pass
D01-S001-06393,True,True,pass
D01-S001-06394,True,True,pass
D01-S001-06395,True,True,pass
D01-S001-06396,True,True,pass
D01-S001-06397,True,True,pass
D01-S001-06398,True,True,pass
D01-S001-06399,True,True,pass
D01-S001-06400,True,True,pass
D01-S001-06401,True,True,pass
D01-S001-06402,True,True,pass
D01-S001-06403,True,True,pass
D01-S001-06404,True,True,pass
D01-S001-06405,True,True,pass
D01-S001-06406,True,True,pass
D01-S001-06407,True,True,pass
D01-S001-06408,True,True,pass
D01-S001-06409,True,True,pass
D01-S001-06410,True,True,pass
D01-S001-06411,True,True,pass
D01-S001-06412,True,True,pass
D01-S001-06413,True,True,pass
D01-S001-06414,True,True,pass
D01-S001-06415,True,True,pass
D01-S001-06416,True,True,pass
D01-S001-06417,True,True,pass
D01-S001-06418,True,True,pass
D01-S001-06419,True,True,pass
D01-S001-06420,True,True,pass
D01-S001-06421,True,True,pass
D01-S001-06422,True,True,pass
D01-S001-06423,True,True,pass
D01-S001-06424,True,True,pass
D01-S001-06425,True,True,pass
D01-S001-06426,True,True,pass
D01-S001-06427,True,True,pass
D01-S001-06428,True,True,pass
D01-S001-06429,True,True,pass
D01-S001-06430,True,True,pass
D01-S001-06431,True,True,pass
D01-S001-06432,True,True,pass
D01-S001-06433,True,True,pass
D01-S001-06434,True,True,pass
D01-S001-06435,True,True,pass
D01-S001-06436,True,True,pass
D01-S001-06437,True,True,pass
D01-S001-06438,True,True,pass
D01-S001-06439,True,True,pass
D01-S001-06440,True,True,pass
D01-S001-06441,True,True,pass
D01-S001-06442,True,True,pass
D01-S001-06443,True,True,pass
D01-S001-06444,True,True,pass
D01-S001-06445,True,True,pass
D01-S001-06446,True,True,pass
D01-S001-06447,True,True,pass
D01-S001-06448,True,True,pass
D01-S001-06449,True,True,pass
D01-S001-06450,True,True,pass
D01-S001-06451,True,True,pass
D01-S001-06452,True,True,pass
D01-S001-06453,True,True,pass
D01-S001-06454,True,True,pass
D01-S001-06455,True,True,pass
D01-S001-06456,True,True,pass
D01-S001-06457,True,True,pass
D01-S001-06458,True,True,pass
D01-S001-06459,True,True,pass
D01-S001-06460,True,True,pass
D01-S001-06461,True,True,pass
D01-S001-06462,True,True,pass
D01-S001-06463,True,True,pass
D01-S001-06464,True,True,pass
D01-S001-06465,True,True,pass
D01-S001-06466,True,True,pass
D01-S001-06467,True,True,pass
D01-S001-06468,True,True,pass
D01-S001-06469,True,True,pass
D01-S001-06470,True,True,pass
D01-S001-06471,True,True,pass
D01-S001-06472,True,True,pass
D01-S001-06473,True,True,pass
D01-S001-06474,True,True,pass
D01-S001-06475,True,True,pass
D01-S001-06476,True,True,pass
D01-S001-06477,True,True,pass
D01-S001-06478,True,True,pass
D01-S001-06479,True,True,pass
D01-S001-06480,True,True,pass
D01-S001-06481,True,True,pass
D01-S001-06482,True,True,pass
D01-S001-06483,True,True,pass
D01-S001-06484,True,True,pass
D01-S001-06485,True,True,pass
D01-S001-06486,True,True,pass
D01-S001-06487,True,True,pass
D01-S001-06488,True,True,pass
D01-S001-06489,True,True,pass
D01-S001-06490,True,True,pass
D01-S001-06491,True,True,pass
D01-S001-06492,True,True,pass
D01-S001-06493,True,True,pass
D01-S001-06494,True,True,pass
D01-S001-06495,True,True,pass
D01-S001-06496,True,True,pass
D01-S001-06497,True,True,pass
D01-S001-06498,True,True,pass
D01-S001-06499,True,True,pass
D01-S001-06500,True,True,pass
D01-S001-06501,True,True,pass
D01-S001-06502,True,True,pass
D01-S001-06503,True,True,pass
D01-S001-06504,True,True,pass
D01-S001-06505,True,True,pass
D01-S001-06506,True,True,pass
D01-S001-06507,True,True,pass
D01-S001-06508,True,True,pass
D01-S001-06509,True,True,pass
D01-S001-06510,True,True,pass
D01-S001-06511,True,True,pass
D01-S001-06512,True,True,pass
D01-S001-06513,True,True,pass
D01-S001-06514,True,True,pass
D01-S001-06515,True,True,pass
D01-S001-06516,True,True,pass
D01-S001-06517,True,True,pass
D01-S001-06518,True,True,pass
D01-S001-06519,True,True,pass
D01-S001-06520,True,True,pass
D01-S001-06521,True,True,pass
D01-S001-06522,True,True,pass
D01-S001-06523,True,True,pass
D01-S001-06524,True,True,pass
D01-S001-06525,True,True,pass
D01-S001-06526,True,True,pass
D01-S001-06527,True,True,pass
D01-S001-06528,True,True,pass
D01-S001-06529,True,True,pass
D01-S001-06530,True,True,pass
D01-S001-06531,True,True,pass
D01-S001-06532,True,True,pass
D01-S001-06533,True,True,pass
D01-S001-06534,True,True,pass
D01-S001-06535,True,True,pass
D01-S001-06536,True,True,pass
D01-S001-06537,True,True,pass
D01-S001-06538,True,True,pass
D01-S001-06539,True,True,pass
D01-S001-06540,True,True,pass
D01-S001-06541,True,True,pass
D01-S001-06542,True,True,pass
D01-S001-06543,True,True,pass
D01-S001-06544,True,True,pass
D01-S001-06545,True,True,pass
D01-S001-06546,True,True,pass
D01-S001-06547,True,True,pass
D01-S001-06548,True,True,pass
D01-S001-06549,True,True,pass
D01-S001-06550,True,True,pass
D01-S001-06551,True,True,pass
D01-S001-06552,True,True,pass
D01-S001-06553,True,True,pass
D01-S001-06554,True,True,pass
D01-S001-06555,True,True,pass
D01-S001-06556,True,True,pass
D01-S001-06557,True,True,pass
D01-S001-06558,True,True,pass
D01-S001-06559,True,True,pass
D01-S001-06560,True,True,pass
D01-S001-06561,True,True,pass
D01-S001-06562,True,True,pass
D01-S001-06563,True,True,pass
D01-S001-06564,True,True,pass
D01-S001-06565,True,True,pass
D01-S001-06566,True,True,pass
D01-S001-06567,True,True,pass
D01-S001-06568,True,True,pass
D01-S001-06569,True,True,pass
D01-S001-06570,True,True,pass
D01-S001-06571,True,True,pass
D01-S001-06572,True,True,pass
D01-S001-06573,True,True,pass
D01-S001-06574,True,True,pass
D01-S001-06575,True,True,pass
D01-S001-06576,True,True,pass
D01-S001-06577,True,True,pass
D01-S001-06578,True,True,pass
D01-S001-06579,True,True,pass
D01-S001-06580,True,True,pass
D01-S001-06581,True,True,pass
D01-S001-06582,True,True,pass
D01-S001-06583,True,True,pass
D01-S001-06584,True,True,pass
D01-S001-06585,True,True,pass
D01-S001-06586,True,True,pass
D01-S001-06587,True,True,pass
D01-S001-06588,True,True,pass
D01-S001-06589,True,True,pass
D01-S001-06590,True,True,pass
D01-S001-06591,True,True,pass
D01-S001-06592,True,True,pass
D01-S001-06593,True,True,pass
D01-S001-06594,True,True,pass
D01-S001-06595,True,True,pass
D01-S001-06596,True,True,pass
D01-S001-06597,True,True,pass
D01-S001-06598,True,True,pass
D01-S001-06599,True,True,pass
D01-S001-06600,True,True,pass
D01-S001-06601,True,True,pass
D01-S001-06602,True,True,pass
D01-S001-06603,True,True,pass
D01-S001-06604,True,True,pass
D01-S001-06605,True,True,pass
D01-S001-06606,True,True,pass
D01-S001-06607,True,True,pass
D01-S001-06608,True,True,pass
D01-S001-06609,True,True,pass
D01-S001-06610,True,True,pass
D01-S001-06611,True,True,pass
D01-S001-06612,True,True,pass
D01-S001-06613,True,True,pass
D01-S001-06614,True,True,pass
D01-S001-06615,True,True,pass
D01-S001-06616,True,True,pass
D01-S001-06617,True,True,pass
D01-S001-06618,True,True,pass
D01-S001-06619,True,True,pass
D01-S001-06620,True,True,pass
D01-S001-06621,True,True,pass
D01-S001-06622,True,True,pass
D01-S001-06623,True,True,pass
D01-S001-06624,True,True,pass
D01-S001-06625,True,True,pass
D01-S001-06626,True,True,pass
D01-S001-06627,True,True,pass
D01-S001-06628,True,True,pass
D01-S001-06629,True,True,pass
D01-S001-06630,True,True,pass
D01-S001-06631,True,True,pass
D01-S001-06632,True,True,pass
D01-S001-06633,True,True,pass
D01-S001-06634,True,True,pass
D01-S001-06635,True,True,pass
D01-S001-06636,True,True,pass
D01-S001-06637,True,True,pass
D01-S001-06638,True,True,pass
D01-S001-06639,True,True,pass
D01-S001-06640,True,True,pass
D01-S001-06641,True,True,pass
D01-S001-06642,True,True,pass
D01-S001-06643,True,True,pass
D01-S001-06644,True,True,pass
D01-S001-06645,True,True,pass
D01-S001-06646,True,True,pass
D01-S001-06647,True,True,pass
D01-S001-06648,True,True,pass
D01-S001-06649,True,True,pass
D01-S001-06650,True,True,pass
D01-S001-06651,True,True,pass
D01-S001-06652,True,True,pass
D01-S001-06653,True,True,pass
D01-S001-06654,True,True,pass
D01-S001-06655,True,True,pass
D01-S001-06656,True,True,pass
D01-S001-06657,True,True,pass
D01-S001-06658,True,True,pass
D01-S001-06659,True,True,pass
D01-S001-06660,True,True,pass
D01-S001-06661,True,True,pass
D01-S001-06662,True,True,pass
D01-S001-06663,True,True,pass
D01-S001-06664,True,True,pass
D01-S001-06665,True,True,pass
D01-S001-06666,True,True,pass
D01-S001-06667,True,True,pass
D01-S001-06668,True,True,pass
D01-S001-06669,True,True,pass
D01-S001-06670,True,True,pass
D01-S001-06671,True,True,pass
D01-S001-06672,True,True,pass
D01-S001-06673,True,True,pass
D01-S001-06674,True,True,pass
D01-S001-06675,True,True,pass
D01-S001-06676,True,True,pass
D01-S001-06677,True,True,pass
D01-S001-06678,True,True,pass
D01-S001-06679,True,True,pass
D01-S001-06680,True,True,pass
D01-S001-06681,True,True,pass
D01-S001-06682,True,True,pass
D01-S001-06683,True,True,pass
D01-S001-06684,True,True,pass
D01-S001-06685,True,True,pass
D01-S001-06686,True,True,pass
D01-S001-06687,True,True,pass
D01-S001-06688,True,True,pass
D01-S001-06689,True,True,pass
D01-S001-06690,True,True,pass
D01-S001-06691,True,True,pass
D01-S001-06692,True,True,pass
D01-S001-06693,True,True,pass
D01-S001-06694,True,True,pass
D01-S001-06695,True,True,pass
D01-S001-06696,True,True,pass
D01-S001-06697,True,True,pass
D01-S001-06698,True,True,pass
D01-S001-06699,True,True,pass
D01-S001-06700,True,True,pass
D01-S001-06701,True,True,pass
D01-S001-06702,True,True,pass
D01-S001-06703,True,True,pass
D01-S001-06704,True,True,pass
D01-S001-06705,True,True,pass
D01-S001-06706,True,True,pass
D01-S001-06707,True,True,pass
D01-S001-06708,True,True,pass
D01-S001-06709,True,True,pass
D01-S001-06710,True,True,pass
D01-S001-06711,True,True,pass
D01-S001-06712,True,True,pass
D01-S001-06713,True,True,pass
D01-S001-06714,True,True,pass
D01-S001-06715,True,True,pass
D01-S001-06716,True,True,pass
D01-S001-06717,True,True,pass
D01-S001-06718,True,True,pass
D01-S001-06719,True,True,pass
D01-S001-06720,True,True,pass
D01-S001-06721,True,True,pass
D01-S001-06722,True,True,pass
D01-S001-06723,True,True,pass
D01-S001-06724,True,True,pass
D01-S001-06725,True,True,pass
D01-S001-06726,True,True,pass
D01-S001-06727,True,True,pass
D01-S001-06728,True,True,pass
D01-S001-06729,True,True,pass
D01-S001-06730,True,True,pass
D01-S001-06731,True,True,pass
D01-S001-06732,True,True,pass
D01-S001-06733,True,True,pass
D01-S001-06734,True,True,pass
D01-S001-06735,True,True,pass
D01-S001-06736,True,True,pass
D01-S001-06737,True,True,pass
D01-S001-06738,True,True,pass
D01-S001-06739,True,True,pass
D01-S001-06740,True,True,pass
D01-S001-06741,True,True,pass
D01-S001-06742,True,True,pass
D01-S001-06743,True,True,pass
D01-S001-06744,True,True,pass
D01-S001-06745,True,True,pass
D01-S001-06746,True,True,pass
D01-S001-06747,True,True,pass
D01-S001-06748,True,True,pass
D01-S001-06749,True,True,pass
D01-S001-06750,True,True,pass
D01-S001-06751,True,True,pass
D01-S001-06752,True,True,pass
D01-S001-06753,True,True,pass
D01-S001-06754,True,True,pass
D01-S001-06755,True,True,pass
D01-S001-06756,True,True,pass
D01-S001-06757,True,True,pass
D01-S001-06758,True,True,pass
D01-S001-06759,True,True,pass
D01-S001-06760,True,True,pass
D01-S001-06761,True,True,pass
D01-S001-06762,True,True,pass
D01-S001-06763,True,True,pass
D01-S001-06764,True,True,pass
D01-S001-06765,True,True,pass
D01-S001-06766,True,True,pass
D01-S001-06767,True,True,pass
D01-S001-06768,True,True,pass
D01-S001-06769,True,True,pass
D01-S001-06770,True,True,pass
D01-S001-06771,True,True,pass
D01-S001-06772,True,True,pass
D01-S001-06773,True,True,pass
D01-S001-06774,True,True,pass
D01-S001-06775,True,True,pass
D01-S001-06776,True,True,pass
D01-S001-06777,True,True,pass
D01-S001-06778,True,True,pass
D01-S001-06779,True,True,pass
D01-S001-06780,True,True,pass
D01-S001-06781,True,True,pass
D01-S001-06782,True,True,pass
D01-S001-06783,True,True,pass
D01-S001-06784,True,True,pass
D01-S001-06785,True,True,pass
D01-S001-06786,True,True,pass
D01-S001-06787,True,True,pass
